"id","sp_name","x","y","pseudo-absences"
"9511429","Agrostis capillaris",19.8956936449,63.9040271622,1
"9511810","Agrostis capillaris",23.0706936322,63.9040271622,1
"9511826","Agrostis capillaris",23.204026965,63.9040271622,1
"9511845","Agrostis capillaris",23.3623602977,63.9040271622,1
"9511847","Agrostis capillaris",23.3790269643,63.9040271622,1
"9511940","Agrostis capillaris",24.1540269612,63.9040271622,1
"9512026","Agrostis capillaris",24.870693625,63.9040271622,1
"9512155","Agrostis capillaris",25.9456936207,63.9040271622,1
"9512170","Agrostis capillaris",26.0706936202,63.9040271622,1
"9512219","Agrostis capillaris",26.4790269519,63.9040271622,1
"9512251","Agrostis capillaris",26.7456936175,63.9040271622,1
"9512339","Agrostis capillaris",27.4790269479,63.9040271622,1
"9512378","Agrostis capillaris",27.8040269466,63.9040271622,1
"9512402","Agrostis capillaris",28.0040269458,63.9040271622,1
"9512405","Agrostis capillaris",28.0290269457,63.9040271622,1
"9512461","Agrostis capillaris",28.4956936105,63.9040271622,1
"9512497","Agrostis capillaris",28.7956936093,63.9040271622,1
"9512541","Agrostis capillaris",29.1623602745,63.9040271622,1
"9512605","Agrostis capillaris",29.6956936057,63.9040271622,1
"9512617","Agrostis capillaris",29.7956936053,63.9040271622,1
"9512620","Agrostis capillaris",29.8206936052,63.9040271622,1
"9512622","Agrostis capillaris",29.8373602718,63.9040271622,1
"9512625","Agrostis capillaris",29.8623602717,63.9040271622,1
"9521611","Agrostis capillaris",14.0040270018,63.8956938289,1
"9521656","Agrostis capillaris",14.3790270003,63.8956938289,1
"9521659","Agrostis capillaris",14.4040270002,63.8956938289,1
"9522182","Agrostis capillaris",18.7623603161,63.8956938289,1
"9522318","Agrostis capillaris",19.8956936449,63.8956938289,1
"9522359","Agrostis capillaris",20.2373603102,63.8956938289,1
"9522670","Agrostis capillaris",22.8290269665,63.8956938289,1
"9522734","Agrostis capillaris",23.3623602977,63.8956938289,1
"9522736","Agrostis capillaris",23.3790269643,63.8956938289,1
"9522739","Agrostis capillaris",23.4040269642,63.8956938289,1
"9522741","Agrostis capillaris",23.4206936308,63.8956938289,1
"9522807","Agrostis capillaris",23.9706936286,63.8956938289,1
"9522827","Agrostis capillaris",24.1373602946,63.8956938289,1
"9522829","Agrostis capillaris",24.1540269612,63.8956938289,1
"9522846","Agrostis capillaris",24.2956936273,63.8956938289,1
"9522854","Agrostis capillaris",24.3623602937,63.8956938289,1
"9522871","Agrostis capillaris",24.5040269598,63.8956938289,1
"9522873","Agrostis capillaris",24.5206936264,63.8956938289,1
"9522878","Agrostis capillaris",24.5623602929,63.8956938289,1
"9522902","Agrostis capillaris",24.7623602921,63.8956938289,1
"9522954","Agrostis capillaris",25.1956936237,63.8956938289,1
"9523022","Agrostis capillaris",25.7623602881,63.8956938289,1
"9523056","Agrostis capillaris",26.0456936203,63.8956938289,1
"9523159","Agrostis capillaris",26.9040269502,63.8956938289,1
"9523166","Agrostis capillaris",26.9623602833,63.8956938289,1
"9523218","Agrostis capillaris",27.3956936149,63.8956938289,1
"9523269","Agrostis capillaris",27.8206936132,63.8956938289,1
"9523293","Agrostis capillaris",28.0206936124,63.8956938289,1
"9523364","Agrostis capillaris",28.6123602767,63.8956938289,1
"9523369","Agrostis capillaris",28.6540269432,63.8956938289,1
"9523389","Agrostis capillaris",28.8206936092,63.8956938289,1
"9523391","Agrostis capillaris",28.8373602758,63.8956938289,1
"9523410","Agrostis capillaris",28.9956936085,63.8956938289,1
"9523411","Agrostis capillaris",29.0040269418,63.8956938289,1
"9523430","Agrostis capillaris",29.1623602745,63.8956938289,1
"9523494","Agrostis capillaris",29.6956936057,63.8956938289,1
"9531985","Agrostis capillaris",9.71236035230001,63.8873604956,1
"9531997","Agrostis capillaris",9.8123603519,63.8873604956,1
"9532000","Agrostis capillaris",9.8373603518,63.8873604956,1
"9532009","Agrostis capillaris",9.9123603515,63.8873604956,1
"9532227","Agrostis capillaris",11.7290270109,63.8873604956,1
"9532545","Agrostis capillaris",14.3790270003,63.8873604956,1
"9532555","Agrostis capillaris",14.4623603333,63.8873604956,1
"9532589","Agrostis capillaris",14.7456936655,63.8873604956,1
"9532593","Agrostis capillaris",14.7790269987,63.8873604956,1
"9532656","Agrostis capillaris",15.3040269966,63.8873604956,1
"9532699","Agrostis capillaris",15.6623603285,63.8873604956,1
"9532740","Agrostis capillaris",16.0040269938,63.8873604956,1
"9533128","Agrostis capillaris",19.2373603142,63.8873604956,1
"9533129","Agrostis capillaris",19.2456936475,63.8873604956,1
"9533130","Agrostis capillaris",19.2540269808,63.8873604956,1
"9533591","Agrostis capillaris",23.0956936321,63.8873604956,1
"9533598","Agrostis capillaris",23.1540269652,63.8873604956,1
"9533614","Agrostis capillaris",23.287360298,63.8873604956,1
"9533630","Agrostis capillaris",23.4206936308,63.8873604956,1
"9533699","Agrostis capillaris",23.9956936285,63.8873604956,1
"9533757","Agrostis capillaris",24.4790269599,63.8873604956,1
"9533799","Agrostis capillaris",24.8290269585,63.8873604956,1
"9533892","Agrostis capillaris",25.6040269554,63.8873604956,1
"9533953","Agrostis capillaris",26.1123602867,63.8873604956,1
"9533955","Agrostis capillaris",26.1290269533,63.8873604956,1
"9534048","Agrostis capillaris",26.9040269502,63.8873604956,1
"9534055","Agrostis capillaris",26.9623602833,63.8873604956,1
"9534070","Agrostis capillaris",27.0873602828,63.8873604956,1
"9534158","Agrostis capillaris",27.8206936132,63.8873604956,1
"9534160","Agrostis capillaris",27.8373602798,63.8873604956,1
"9534185","Agrostis capillaris",28.0456936123,63.8873604956,1
"9534190","Agrostis capillaris",28.0873602788,63.8873604956,1
"9534192","Agrostis capillaris",28.1040269454,63.8873604956,1
"9534224","Agrostis capillaris",28.370693611,63.8873604956,1
"9534226","Agrostis capillaris",28.3873602776,63.8873604956,1
"9534229","Agrostis capillaris",28.4123602775,63.8873604956,1
"9534246","Agrostis capillaris",28.5540269436,63.8873604956,1
"9534261","Agrostis capillaris",28.6790269431,63.8873604956,1
"9534283","Agrostis capillaris",28.8623602757,63.8873604956,1
"9534358","Agrostis capillaris",29.4873602732,63.8873604956,1
"9534380","Agrostis capillaris",29.6706936058,63.8873604956,1
"9534405","Agrostis capillaris",29.8790269383,63.8873604956,1
"9534412","Agrostis capillaris",29.9373602714,63.8873604956,1
"9534435","Agrostis capillaris",30.1290269373,63.8873604956,1
"9543018","Agrostis capillaris",10.9123603475,63.8790271623,1
"9543035","Agrostis capillaris",11.0540270136,63.8790271623,1
"9543073","Agrostis capillaris",11.370693679,63.8790271623,1
"9543406","Agrostis capillaris",14.1456936679,63.8790271623,1
"9543478","Agrostis capillaris",14.7456936655,63.8790271623,1
"9543499","Agrostis capillaris",14.9206936648,63.8790271623,1
"9543551","Agrostis capillaris",15.3540269964,63.8790271623,1
"9544013","Agrostis capillaris",19.204026981,63.8790271623,1
"9544015","Agrostis capillaris",19.2206936476,63.8790271623,1
"9544132","Agrostis capillaris",20.1956936437,63.8790271623,1
"9544452","Agrostis capillaris",22.8623602997,63.8790271623,1
"9544478","Agrostis capillaris",23.0790269655,63.8790271623,1
"9544546","Agrostis capillaris",23.6456936299,63.8790271623,1
"9544598","Agrostis capillaris",24.0790269615,63.8790271623,1
"9544624","Agrostis capillaris",24.2956936273,63.8790271623,1
"9544647","Agrostis capillaris",24.4873602932,63.8790271623,1
"9544683","Agrostis capillaris",24.787360292,63.8790271623,1
"9544695","Agrostis capillaris",24.8873602916,63.8790271623,1
"9544700","Agrostis capillaris",24.9290269581,63.8790271623,1
"9544773","Agrostis capillaris",25.537360289,63.8790271623,1
"9544780","Agrostis capillaris",25.5956936221,63.8790271623,1
"9544820","Agrostis capillaris",25.9290269541,63.8790271623,1
"9544839","Agrostis capillaris",26.0873602868,63.8790271623,1
"9544881","Agrostis capillaris",26.4373602854,63.8790271623,1
"9544962","Agrostis capillaris",27.1123602827,63.8790271623,1
"9545001","Agrostis capillaris",27.4373602814,63.8790271623,1
"9545003","Agrostis capillaris",27.454026948,63.8790271623,1
"9545128","Agrostis capillaris",28.4956936105,63.8790271623,1
"9545152","Agrostis capillaris",28.6956936097,63.8790271623,1
"9545172","Agrostis capillaris",28.8623602757,63.8790271623,1
"9545174","Agrostis capillaris",28.8790269423,63.8790271623,1
"9545208","Agrostis capillaris",29.1623602745,63.8790271623,1
"9545234","Agrostis capillaris",29.3790269403,63.8790271623,1
"9545242","Agrostis capillaris",29.4456936067,63.8790271623,1
"9545323","Agrostis capillaris",30.120693604,63.8790271623,1
"9545329","Agrostis capillaris",30.1706936038,63.8790271623,1
"9553780","Agrostis capillaris",9.8540270184,63.870693829,1
"9553882","Agrostis capillaris",10.704027015,63.870693829,1
"9553951","Agrostis capillaris",11.2790270127,63.870693829,1
"9554296","Agrostis capillaris",14.1540270012,63.870693829,1
"9554297","Agrostis capillaris",14.1623603345,63.870693829,1
"9554315","Agrostis capillaris",14.3123603339,63.870693829,1
"9554368","Agrostis capillaris",14.7540269988,63.870693829,1
"9554387","Agrostis capillaris",14.9123603315,63.870693829,1
"9554444","Agrostis capillaris",15.3873603296,63.870693829,1
"9554498","Agrostis capillaris",15.8373603278,63.870693829,1
"9554501","Agrostis capillaris",15.8623603277,63.870693829,1
"9554502","Agrostis capillaris",15.870693661,63.870693829,1
"9554631","Agrostis capillaris",16.9456936567,63.870693829,1
"9554688","Agrostis capillaris",17.4206936548,63.870693829,1
"9554901","Agrostis capillaris",19.1956936477,63.870693829,1
"9555027","Agrostis capillaris",20.2456936435,63.870693829,1
"9555345","Agrostis capillaris",22.8956936329,63.870693829,1
"9555365","Agrostis capillaris",23.0623602989,63.870693829,1
"9555367","Agrostis capillaris",23.0790269655,63.870693829,1
"9555389","Agrostis capillaris",23.2623602981,63.870693829,1
"9555394","Agrostis capillaris",23.3040269646,63.870693829,1
"9555423","Agrostis capillaris",23.5456936303,63.870693829,1
"9555426","Agrostis capillaris",23.5706936302,63.870693829,1
"9555435","Agrostis capillaris",23.6456936299,63.870693829,1
"9555440","Agrostis capillaris",23.6873602964,63.870693829,1
"9555460","Agrostis capillaris",23.8540269624,63.870693829,1
"9555560","Agrostis capillaris",24.6873602924,63.870693829,1
"9555663","Agrostis capillaris",25.5456936223,63.870693829,1
"9555726","Agrostis capillaris",26.0706936202,63.870693829,1
"9555746","Agrostis capillaris",26.2373602862,63.870693829,1
"9555768","Agrostis capillaris",26.4206936188,63.870693829,1
"9555887","Agrostis capillaris",27.4123602815,63.870693829,1
"9555907","Agrostis capillaris",27.5790269475,63.870693829,1
"9555934","Agrostis capillaris",27.8040269466,63.870693829,1
"9556013","Agrostis capillaris",28.4623602773,63.870693829,1
"9556043","Agrostis capillaris",28.7123602763,63.870693829,1
"9556097","Agrostis capillaris",29.1623602745,63.870693829,1
"9556100","Agrostis capillaris",29.1873602744,63.870693829,1
"9556106","Agrostis capillaris",29.2373602742,63.870693829,1
"9556187","Agrostis capillaris",29.9123602715,63.870693829,1
"9556200","Agrostis capillaris",30.0206936044,63.870693829,1
"9556229","Agrostis capillaris",30.2623602701,63.870693829,1
"9564813","Agrostis capillaris",11.0540270136,63.8623604957,1
"9565383","Agrostis capillaris",15.8040269946,63.8623604957,1
"9565782","Agrostis capillaris",19.1290269813,63.8623604957,1
"9566210","Agrostis capillaris",22.6956936337,63.8623604957,1
"9566236","Agrostis capillaris",22.9123602995,63.8623604957,1
"9566256","Agrostis capillaris",23.0790269655,63.8623604957,1
"9566261","Agrostis capillaris",23.120693632,63.8623604957,1
"9566268","Agrostis capillaris",23.1790269651,63.8623604957,1
"9566300","Agrostis capillaris",23.4456936307,63.8623604957,1
"9566312","Agrostis capillaris",23.5456936303,63.8623604957,1
"9566347","Agrostis capillaris",23.8373602958,63.8623604957,1
"9566354","Agrostis capillaris",23.8956936289,63.8623604957,1
"9566366","Agrostis capillaris",23.9956936285,63.8623604957,1
"9566378","Agrostis capillaris",24.0956936281,63.8623604957,1
"9566454","Agrostis capillaris",24.7290269589,63.8623604957,1
"9566483","Agrostis capillaris",24.9706936246,63.8623604957,1
"9566552","Agrostis capillaris",25.5456936223,63.8623604957,1
"9566583","Agrostis capillaris",25.8040269546,63.8623604957,1
"9566591","Agrostis capillaris",25.870693621,63.8623604957,1
"9566598","Agrostis capillaris",25.9290269541,63.8623604957,1
"9566630","Agrostis capillaris",26.1956936197,63.8623604957,1
"9566632","Agrostis capillaris",26.2123602863,63.8623604957,1
"9566724","Agrostis capillaris",26.9790269499,63.8623604957,1
"9566772","Agrostis capillaris",27.3790269483,63.8623604957,1
"9566774","Agrostis capillaris",27.3956936149,63.8623604957,1
"9566822","Agrostis capillaris",27.7956936133,63.8623604957,1
"9566825","Agrostis capillaris",27.8206936132,63.8623604957,1
"9566903","Agrostis capillaris",28.4706936106,63.8623604957,1
"9566942","Agrostis capillaris",28.7956936093,63.8623604957,1
"9566986","Agrostis capillaris",29.1623602745,63.8623604957,1
"9567091","Agrostis capillaris",30.037360271,63.8623604957,1
"9576081","Agrostis capillaris",14.2123603343,63.8540271624,1
"9576087","Agrostis capillaris",14.2623603341,63.8540271624,1
"9576274","Agrostis capillaris",15.8206936612,63.8540271624,1
"9577099","Agrostis capillaris",22.6956936337,63.8540271624,1
"9577126","Agrostis capillaris",22.9206936328,63.8540271624,1
"9577138","Agrostis capillaris",23.0206936324,63.8540271624,1
"9577162","Agrostis capillaris",23.2206936316,63.8540271624,1
"9577189","Agrostis capillaris",23.4456936307,63.8540271624,1
"9577243","Agrostis capillaris",23.8956936289,63.8540271624,1
"9577269","Agrostis capillaris",24.1123602947,63.8540271624,1
"9577373","Agrostis capillaris",24.9790269579,63.8540271624,1
"9577428","Agrostis capillaris",25.4373602894,63.8540271624,1
"9577460","Agrostis capillaris",25.704026955,63.8540271624,1
"9577470","Agrostis capillaris",25.787360288,63.8540271624,1
"9577482","Agrostis capillaris",25.8873602876,63.8540271624,1
"9577485","Agrostis capillaris",25.9123602875,63.8540271624,1
"9577489","Agrostis capillaris",25.9456936207,63.8540271624,1
"9577504","Agrostis capillaris",26.0706936202,63.8540271624,1
"9577577","Agrostis capillaris",26.6790269511,63.8540271624,1
"9577699","Agrostis capillaris",27.6956936137,63.8540271624,1
"9577704","Agrostis capillaris",27.7373602802,63.8540271624,1
"9577782","Agrostis capillaris",28.3873602776,63.8540271624,1
"9577787","Agrostis capillaris",28.4290269441,63.8540271624,1
"9577798","Agrostis capillaris",28.5206936104,63.8540271624,1
"9577831","Agrostis capillaris",28.7956936093,63.8540271624,1
"9577843","Agrostis capillaris",28.8956936089,63.8540271624,1
"9586430","Agrostis capillaris",9.71236035230001,63.8456938291,1
"9586442","Agrostis capillaris",9.8123603519,63.8456938291,1
"9586444","Agrostis capillaris",9.8290270185,63.8456938291,1
"9586454","Agrostis capillaris",9.9123603515,63.8456938291,1
"9586466","Agrostis capillaris",10.0123603511,63.8456938291,1
"9586544","Agrostis capillaris",10.6623603485,63.8456938291,1
"9586590","Agrostis capillaris",11.0456936803,63.8456938291,1
"9586710","Agrostis capillaris",12.0456936763,63.8456938291,1
"9586942","Agrostis capillaris",13.9790270019,63.8456938291,1
"9586979","Agrostis capillaris",14.287360334,63.8456938291,1
"9587684","Agrostis capillaris",20.1623603105,63.8456938291,1
"9587990","Agrostis capillaris",22.7123603003,63.8456938291,1
"9588005","Agrostis capillaris",22.8373602998,63.8456938291,1
"9588012","Agrostis capillaris",22.8956936329,63.8456938291,1
"9588022","Agrostis capillaris",22.9790269659,63.8456938291,1
"9588027","Agrostis capillaris",23.0206936324,63.8456938291,1
"9588044","Agrostis capillaris",23.1623602985,63.8456938291,1
"9588127","Agrostis capillaris",23.8540269624,63.8456938291,1
"9588220","Agrostis capillaris",24.6290269593,63.8456938291,1
"9588247","Agrostis capillaris",24.8540269584,63.8456938291,1
"9588366","Agrostis capillaris",25.8456936211,63.8456938291,1
"9588369","Agrostis capillaris",25.870693621,63.8456938291,1
"9588393","Agrostis capillaris",26.0706936202,63.8456938291,1
"9588442","Agrostis capillaris",26.4790269519,63.8456938291,1
"9588503","Agrostis capillaris",26.9873602832,63.8456938291,1
"9588518","Agrostis capillaris",27.1123602827,63.8456938291,1
"9588557","Agrostis capillaris",27.4373602814,63.8456938291,1
"9588559","Agrostis capillaris",27.454026948,63.8456938291,1
"9588603","Agrostis capillaris",27.8206936132,63.8456938291,1
"9588632","Agrostis capillaris",28.0623602789,63.8456938291,1
"9588649","Agrostis capillaris",28.204026945,63.8456938291,1
"9588671","Agrostis capillaris",28.3873602776,63.8456938291,1
"9588725","Agrostis capillaris",28.8373602758,63.8456938291,1
"9588727","Agrostis capillaris",28.8540269424,63.8456938291,1
"9588761","Agrostis capillaris",29.1373602746,63.8456938291,1
"9588764","Agrostis capillaris",29.1623602745,63.8456938291,1
"9588844","Agrostis capillaris",29.8290269385,63.8456938291,1
"9588874","Agrostis capillaris",30.0790269375,63.8456938291,1
"9588895","Agrostis capillaris",30.2540269368,63.8456938291,1
"9597326","Agrostis capillaris",9.7706936854,63.8373604958,1
"9597365","Agrostis capillaris",10.0956936841,63.8373604958,1
"9597426","Agrostis capillaris",10.6040270154,63.8373604958,1
"9597485","Agrostis capillaris",11.0956936801,63.8373604958,1
"9597490","Agrostis capillaris",11.1373603466,63.8373604958,1
"9597511","Agrostis capillaris",11.3123603459,63.8373604958,1
"9597526","Agrostis capillaris",11.4373603454,63.8373604958,1
"9597632","Agrostis capillaris",12.3206936752,63.8373604958,1
"9597839","Agrostis capillaris",14.0456936683,63.8373604958,1
"9597884","Agrostis capillaris",14.4206936668,63.8373604958,1
"9597895","Agrostis capillaris",14.5123603331,63.8373604958,1
"9597896","Agrostis capillaris",14.5206936664,63.8373604958,1
"9597913","Agrostis capillaris",14.6623603325,63.8373604958,1
"9597967","Agrostis capillaris",15.1123603307,63.8373604958,1
"9598902","Agrostis capillaris",22.9040269662,63.8373604958,1
"9598919","Agrostis capillaris",23.0456936323,63.8373604958,1
"9598925","Agrostis capillaris",23.0956936321,63.8373604958,1
"9598926","Agrostis capillaris",23.1040269654,63.8373604958,1
"9599153","Agrostis capillaris",24.9956936245,63.8373604958,1
"9599163","Agrostis capillaris",25.0790269575,63.8373604958,1
"9599175","Agrostis capillaris",25.1790269571,63.8373604958,1
"9599243","Agrostis capillaris",25.7456936215,63.8373604958,1
"9599385","Agrostis capillaris",26.9290269501,63.8373604958,1
"9599394","Agrostis capillaris",27.0040269498,63.8373604958,1
"9599448","Agrostis capillaris",27.454026948,63.8373604958,1
"9599480","Agrostis capillaris",27.7206936136,63.8373604958,1
"9599482","Agrostis capillaris",27.7373602802,63.8373604958,1
"9599485","Agrostis capillaris",27.7623602801,63.8373604958,1
"9599489","Agrostis capillaris",27.7956936133,63.8373604958,1
"9599538","Agrostis capillaris",28.204026945,63.8373604958,1
"9599541","Agrostis capillaris",28.2290269449,63.8373604958,1
"9599648","Agrostis capillaris",29.120693608,63.8373604958,1
"9599650","Agrostis capillaris",29.1373602746,63.8373604958,1
"9599653","Agrostis capillaris",29.1623602745,63.8373604958,1
"9599689","Agrostis capillaris",29.4623602733,63.8373604958,1
"9599772","Agrostis capillaris",30.1540269372,63.8373604958,1
"9608269","Agrostis capillaris",10.2206936836,63.8290271625,1
"9608379","Agrostis capillaris",11.1373603466,63.8290271625,1
"9608403","Agrostis capillaris",11.3373603458,63.8290271625,1
"9608413","Agrostis capillaris",11.4206936788,63.8290271625,1
"9608508","Agrostis capillaris",12.2123603423,63.8290271625,1
"9608727","Agrostis capillaris",14.037360335,63.8290271625,1
"9608770","Agrostis capillaris",14.3956936669,63.8290271625,1
"9608782","Agrostis capillaris",14.4956936665,63.8290271625,1
"9608786","Agrostis capillaris",14.5290269997,63.8290271625,1
"9608802","Agrostis capillaris",14.6623603325,63.8290271625,1
"9608804","Agrostis capillaris",14.6790269991,63.8290271625,1
"9609159","Agrostis capillaris",17.6373603206,63.8290271625,1
"9609467","Agrostis capillaris",20.204026977,63.8290271625,1
"9609764","Agrostis capillaris",22.6790269671,63.8290271625,1
"9609796","Agrostis capillaris",22.9456936327,63.8290271625,1
"9609808","Agrostis capillaris",23.0456936323,63.8290271625,1
"9609827","Agrostis capillaris",23.204026965,63.8290271625,1
"9609835","Agrostis capillaris",23.2706936314,63.8290271625,1
"9609844","Agrostis capillaris",23.3456936311,63.8290271625,1
"9609947","Agrostis capillaris",24.204026961,63.8290271625,1
"9610078","Agrostis capillaris",25.2956936233,63.8290271625,1
"9610132","Agrostis capillaris",25.7456936215,63.8290271625,1
"9610161","Agrostis capillaris",25.9873602872,63.8290271625,1
"9610169","Agrostis capillaris",26.0540269536,63.8290271625,1
"9610191","Agrostis capillaris",26.2373602862,63.8290271625,1
"9610200","Agrostis capillaris",26.3123602859,63.8290271625,1
"9610283","Agrostis capillaris",27.0040269498,63.8290271625,1
"9610292","Agrostis capillaris",27.0790269495,63.8290271625,1
"9610298","Agrostis capillaris",27.1290269493,63.8290271625,1
"9610371","Agrostis capillaris",27.7373602802,63.8290271625,1
"9610383","Agrostis capillaris",27.8373602798,63.8290271625,1
"9610386","Agrostis capillaris",27.8623602797,63.8290271625,1
"9610388","Agrostis capillaris",27.8790269463,63.8290271625,1
"9610391","Agrostis capillaris",27.9040269462,63.8290271625,1
"9610427","Agrostis capillaris",28.204026945,63.8290271625,1
"9610532","Agrostis capillaris",29.0790269415,63.8290271625,1
"9610534","Agrostis capillaris",29.0956936081,63.8290271625,1
"9610537","Agrostis capillaris",29.120693608,63.8290271625,1
"9610642","Agrostis capillaris",29.9956936045,63.8290271625,1
"9610666","Agrostis capillaris",30.1956936037,63.8290271625,1
"9610668","Agrostis capillaris",30.2123602703,63.8290271625,1
"9610669","Agrostis capillaris",30.2206936036,63.8290271625,1
"9619064","Agrostis capillaris",9.43736035340001,63.8206938292,1
"9619068","Agrostis capillaris",9.4706936866,63.8206938292,1
"9619094","Agrostis capillaris",9.6873603524,63.8206938292,1
"9619397","Agrostis capillaris",12.2123603423,63.8206938292,1
"9619989","Agrostis capillaris",17.1456936559,63.8206938292,1
"9620249","Agrostis capillaris",19.3123603139,63.8206938292,1
"9620658","Agrostis capillaris",22.7206936336,63.8206938292,1
"9620677","Agrostis capillaris",22.8790269663,63.8206938292,1
"9620692","Agrostis capillaris",23.0040269658,63.8206938292,1
"9620694","Agrostis capillaris",23.0206936324,63.8206938292,1
"9620829","Agrostis capillaris",24.1456936279,63.8206938292,1
"9620858","Agrostis capillaris",24.3873602936,63.8206938292,1
"9620968","Agrostis capillaris",25.3040269566,63.8206938292,1
"9620997","Agrostis capillaris",25.5456936223,63.8206938292,1
"9621041","Agrostis capillaris",25.9123602875,63.8206938292,1
"9621055","Agrostis capillaris",26.0290269537,63.8206938292,1
"9621065","Agrostis capillaris",26.1123602867,63.8206938292,1
"9621087","Agrostis capillaris",26.2956936193,63.8206938292,1
"9621248","Agrostis capillaris",27.6373602806,63.8206938292,1
"9621250","Agrostis capillaris",27.6540269472,63.8206938292,1
"9621267","Agrostis capillaris",27.7956936133,63.8206938292,1
"9621319","Agrostis capillaris",28.2290269449,63.8206938292,1
"9621328","Agrostis capillaris",28.3040269446,63.8206938292,1
"9621358","Agrostis capillaris",28.5540269436,63.8206938292,1
"9621360","Agrostis capillaris",28.5706936102,63.8206938292,1
"9621389","Agrostis capillaris",28.8123602759,63.8206938292,1
"9621399","Agrostis capillaris",28.8956936089,63.8206938292,1
"9621401","Agrostis capillaris",28.9123602755,63.8206938292,1
"9621404","Agrostis capillaris",28.9373602754,63.8206938292,1
"9621409","Agrostis capillaris",28.9790269419,63.8206938292,1
"9621411","Agrostis capillaris",28.9956936085,63.8206938292,1
"9621421","Agrostis capillaris",29.0790269415,63.8206938292,1
"9621433","Agrostis capillaris",29.1790269411,63.8206938292,1
"9621559","Agrostis capillaris",30.2290269369,63.8206938292,1
"9626420","Agrostis capillaris",-20.0043061955,63.8123604959,1
"9629952","Agrostis capillaris",9.4290270201,63.8123604959,1
"9630096","Agrostis capillaris",10.6290270153,63.8123604959,1
"9630188","Agrostis capillaris",11.3956936789,63.8123604959,1
"9630358","Agrostis capillaris",12.8123603399,63.8123604959,1
"9630396","Agrostis capillaris",13.1290270053,63.8123604959,1
"9630681","Agrostis capillaris",15.5040269958,63.8123604959,1
"9630790","Agrostis capillaris",16.4123603255,63.8123604959,1
"9630867","Agrostis capillaris",17.0540269896,63.8123604959,1
"9630925","Agrostis capillaris",17.537360321,63.8123604959,1
"9631186","Agrostis capillaris",19.7123603123,63.8123604959,1
"9631236","Agrostis capillaris",20.1290269773,63.8123604959,1
"9631533","Agrostis capillaris",22.6040269674,63.8123604959,1
"9631598","Agrostis capillaris",23.1456936319,63.8123604959,1
"9631830","Agrostis capillaris",25.0790269575,63.8123604959,1
"9631849","Agrostis capillaris",25.2373602902,63.8123604959,1
"9631854","Agrostis capillaris",25.2790269567,63.8123604959,1
"9631866","Agrostis capillaris",25.3790269563,63.8123604959,1
"9631905","Agrostis capillaris",25.704026955,63.8123604959,1
"9632005","Agrostis capillaris",26.537360285,63.8123604959,1
"9632056","Agrostis capillaris",26.9623602833,63.8123604959,1
"9632068","Agrostis capillaris",27.0623602829,63.8123604959,1
"9632069","Agrostis capillaris",27.0706936162,63.8123604959,1
"9632078","Agrostis capillaris",27.1456936159,63.8123604959,1
"9632086","Agrostis capillaris",27.2123602823,63.8123604959,1
"9632112","Agrostis capillaris",27.4290269481,63.8123604959,1
"9632142","Agrostis capillaris",27.6790269471,63.8123604959,1
"9632156","Agrostis capillaris",27.7956936133,63.8123604959,1
"9632159","Agrostis capillaris",27.8206936132,63.8123604959,1
"9632207","Agrostis capillaris",28.2206936116,63.8123604959,1
"9632217","Agrostis capillaris",28.3040269446,63.8123604959,1
"9632237","Agrostis capillaris",28.4706936106,63.8123604959,1
"9632239","Agrostis capillaris",28.4873602772,63.8123604959,1
"9632261","Agrostis capillaris",28.6706936098,63.8123604959,1
"9632307","Agrostis capillaris",29.0540269416,63.8123604959,1
"9632354","Agrostis capillaris",29.4456936067,63.8123604959,1
"9632400","Agrostis capillaris",29.8290269385,63.8123604959,1
"9632427","Agrostis capillaris",30.0540269376,63.8123604959,1
"9640833","Agrostis capillaris",9.3623603537,63.8040271626,1
"9640836","Agrostis capillaris",9.38736035360001,63.8040271626,1
"9640843","Agrostis capillaris",9.4456936867,63.8040271626,1
"9640982","Agrostis capillaris",10.6040270154,63.8040271626,1
"9641055","Agrostis capillaris",11.2123603463,63.8040271626,1
"9641116","Agrostis capillaris",11.7206936776,63.8040271626,1
"9641193","Agrostis capillaris",12.3623603417,63.8040271626,1
"9641546","Agrostis capillaris",15.3040269966,63.8040271626,1
"9641715","Agrostis capillaris",16.7123603243,63.8040271626,1
"9642009","Agrostis capillaris",19.1623603145,63.8040271626,1
"9642434","Agrostis capillaris",22.704026967,63.8040271626,1
"9642456","Agrostis capillaris",22.8873602996,63.8040271626,1
"9642461","Agrostis capillaris",22.9290269661,63.8040271626,1
"9642521","Agrostis capillaris",23.4290269641,63.8040271626,1
"9642609","Agrostis capillaris",24.1623602945,63.8040271626,1
"9642707","Agrostis capillaris",24.9790269579,63.8040271626,1
"9642793","Agrostis capillaris",25.6956936217,63.8040271626,1
"9642795","Agrostis capillaris",25.7123602883,63.8040271626,1
"9642892","Agrostis capillaris",26.5206936184,63.8040271626,1
"9643038","Agrostis capillaris",27.7373602802,63.8040271626,1
"9643048","Agrostis capillaris",27.8206936132,63.8040271626,1
"9643096","Agrostis capillaris",28.2206936116,63.8040271626,1
"9643106","Agrostis capillaris",28.3040269446,63.8040271626,1
"9643133","Agrostis capillaris",28.5290269437,63.8040271626,1
"9643143","Agrostis capillaris",28.6123602767,63.8040271626,1
"9643150","Agrostis capillaris",28.6706936098,63.8040271626,1
