cell_km,medoid_rank,consensus_rank,species,occurrence_rows,unique_locations,duplicate_rows,occupied_cells,occupied_area_km2,centroid_x_km,centroid_y_km,mean_pairwise_jsd,jsd_to_consensus
20,84,81,Anthericum ramosum,7695,7695,0,1610,644000,182.68515432784804,-395.43540261933504,0.7708704714313668,0.5420588660859639
20,85,43,Knautia arvensis,92894,92894,0,7742,3096800,67.76184264915918,255.3193084364614,0.7712739121400846,0.45215538050224774
20,86,82,Bothriochloa ischaemum,6406,6406,0,1237,494800,-76.62089835313085,-738.6964771118027,0.7719790035315149,0.5434881610308755
20,87,40,Sedum acre,54538,54538,0,7259,2903600,-17.789163975290837,169.21129829581452,0.7737783187573247,0.44072669514220053
20,88,72,Saxifraga tridactylites,14633,14633,0,2490,996000,-377.6230830533944,-343.9388936514797,0.7739628484041575,0.5151587157714331
20,89,46,Draba verna,40743,40743,0,4592,1836800,-185.9043448760877,-63.66874503730351,0.7745667082193869,0.46289718566460986
20,90,94,Astragalus monspessulanus,7349,7349,0,758,303200,-492.877452920431,-930.7077353943839,0.775139551475215,0.5814253399619579
20,91,60,Medicago falcata,13223,13223,0,3611,1444400,642.8568037526725,-47.4180867320828,0.7757044499670931,0.49698078848550187
20,92,95,Ranunculus glacialis,6215,6215,0,551,220400,11.897975052783632,514.1832155574126,0.7772728059516403,0.5816001972979769
20,93,110,Primula auricula,3602,3602,0,329,131600,61.36376684085558,-559.6366190696497,0.7807544879008506,0.6158449031081399
20,94,64,Eryngium campestre,44071,44071,0,4137,1654800,-366.89139467348383,-795.0794561066206,0.7808421580026402,0.5072043087735036
20,95,113,Festuca marginata,5113,5113,0,452,180800,-415.662967133329,-771.1655595818698,0.7815663216745518,0.6241720839583454
20,96,92,Carex halleriana,15751,15751,0,1059,423600,-589.0345032386548,-988.8955316848976,0.7819720397879549,0.5747775778682638
20,97,119,Soldanella pusilla,2026,2026,0,179,71600,117.16480767320311,-556.5265627914735,0.7847509216369424,0.6487793068548509
20,98,88,Dichodon cerastoides,5912,5912,0,936,374400,55.51332800794503,754.9843645161862,0.7852721087589501,0.5597174796221637
20,99,109,Lavandula angustifolia,8877,8877,0,913,365200,-351.24733724691197,-824.0536594048615,0.7854248446432962,0.6079994419252416
20,100,90,Sibbaldia procumbens,9793,9793,0,1005,402000,-6.265202855817245,784.1948187027012,0.7868905096818619,0.5663731792416854
20,101,118,Gentiana alpina,1435,1435,0,201,80400,-399.9125436572597,-826.9866513344956,0.7872889295031791,0.6468456972343134
20,102,116,Anthyllis montana,4296,4296,0,379,151600,-438.86208646837895,-884.0883729046349,0.7877838762904888,0.6287136217276051
20,103,59,Nardus stricta,76666,76666,0,5123,2049200,-85.4315696632035,524.1751189193589,0.7906628205074185,0.4965598139644447
20,104,57,Pimpinella saxifraga,75762,75762,0,6292,2516800,83.1248483006943,371.1037486553524,0.7906712784385368,0.49466516130309957
20,105,105,Hornungia petraea,6780,6780,0,630,252000,-577.9568142452509,-978.4403187823277,0.7920216661180499,0.6002383059692422
20,106,89,Salix herbacea,16204,16204,0,1426,570400,-15.272652733537079,830.1745402809728,0.7924619164641089,0.5663677350129773
20,107,126,Alchemilla pentaphyllea,1190,1190,0,95,38000,-231.36310288388793,-713.6169754250762,0.7945017478627082,0.6943970957022314
20,108,108,Helianthemum apenninum,8940,8940,0,1021,408400,-561.4475058852872,-910.162849283032,0.7952087836366746,0.6040232882141922
20,109,120,Pedicularis rostratocapitata,1238,1238,0,146,58400,211.21565751598382,-523.0274526619314,0.8009980657288231,0.6532141089321689
20,110,63,Potentilla erecta,167345,167345,0,7706,3082400,-93.21526558407948,447.75077359436136,0.8019950862421367,0.5031807769100445
20,111,111,Coronilla minima,9939,9939,0,849,339600,-649.7564804045315,-1001.3060456907017,0.8032075627210149,0.6179771353262942
20,112,79,Luzula campestris,77960,77960,0,5048,2019200,-293.2463646326075,107.77822753486933,0.8050253798364174,0.5399252044111965
20,113,102,Helictochloa pratensis,15689,15689,0,1557,622800,3.396198733727334,218.50638784357363,0.8077041159792947,0.594719578539399
20,114,112,Cardamine bellidifolia,3434,3434,0,583,233200,94.67972384825123,888.4347512666372,0.8098456690403857,0.6211149477786941
20,115,104,Oxyria digyna,10954,10954,0,1253,501200,-53.151348266264534,871.9376734899847,0.8108992211117513,0.5998563534418142
20,116,122,Androsace chamaejasme,1071,1071,0,144,57600,108.4839857907376,-536.7631491533898,0.8120967932954496,0.6908926368459472
20,117,75,Agrostis capillaris,170701,170701,0,7474,2989600,-68.45878747138244,430.9994239940666,0.8138621959889519,0.5256846423098261
20,118,125,Oreochloa disticha,1271,1271,0,133,53200,208.92579251108475,-528.2376041157239,0.816787819872474,0.6941030324372796
20,119,121,Leontodon incanus,1184,1184,0,208,83200,276.958907756069,-482.25016928668293,0.8194010645208979,0.6762847990729142
20,120,123,Carex mucronata,1157,1157,0,148,59200,232.3431401068377,-519.6714692394951,0.8233632112918309,0.6914906262052447
20,121,117,Thymus vulgaris,26836,26836,0,1495,598000,-581.9030688079214,-1019.0424354864284,0.8250027220958179,0.6399311366645509
20,122,114,Thymus serpyllum,12362,12362,0,2339,935600,249.71646153304692,358.22420493673286,0.8275400833739526,0.626095987465098
20,123,101,Danthonia decumbens,42618,42618,0,3764,1505600,-230.71827099296675,242.8778433711255,0.8287889603703443,0.5936050323018391
20,124,129,Thesium divaricatum,1719,1719,0,283,113200,-484.3681229008168,-867.6667842333165,0.8296055076720064,0.7026784361810554
20,125,130,Onobrychis supina,2471,2471,0,199,79600,-412.47342615636853,-885.3557772100555,0.8302803330538968,0.7028922974484908
20,126,107,Fragaria viridis,10953,10953,0,3289,1315600,869.7898236038451,254.56146072172015,0.8320423841852893,0.6030018324530103
20,127,128,Helianthemum canum,1843,1843,0,386,154400,-533.2442820673307,-923.8057361923146,0.838430101502987,0.7018869330951362
20,128,124,Seseli montanum,6799,6799,0,863,345200,-584.2617109088743,-709.7296178937778,0.8385855554557483,0.6915959184484161
20,129,132,Crepis jacquinii,419,419,0,99,39600,273.2800023297122,-489.6790262013541,0.8393577273536184,0.7172082210691552
20,130,127,Aphyllanthes monspeliensis,22342,22342,0,699,279600,-576.6897182004172,-999.9636512837346,0.8463737093528216,0.6945976215584847
20,131,135,Primula minima,1878,1878,0,111,44400,243.88351524229802,-534.0775886497903,0.8466454894850349,0.7408677113253047
20,132,115,Carex pilulifera,64336,64336,0,4189,1675600,-206.32957814163086,220.53616421111695,0.848441914896505,0.6271134282374562
20,133,133,Festuca valesiaca,2715,2715,0,834,333600,1021.1229515090787,-309.739776704657,0.8560226838641426,0.7217027428107992
20,134,137,Ononis striata,1110,1110,0,174,69600,-486.1402726633321,-877.8774929161413,0.8585785693210087,0.7544436537366757
20,135,140,Inula montana,1788,1788,0,83,33200,-314.4539871238373,-875.4494423487178,0.8669887476517693,0.7787265296780898
20,136,142,Thesium humifusum,1660,1660,0,85,34000,-307.2437310628223,-880.3741178308761,0.869202254987274,0.7824476429049526
20,137,134,Stipa capillata,3930,3930,0,1169,467600,1212.8851025295473,-223.38959388728713,0.8751061332035166,0.7240843109376146
20,138,131,Falcaria vulgaris,6114,6114,0,1968,787200,733.207485751794,-182.88172518512445,0.8843990137833607,0.717144639138884
20,139,136,Centaurea stoebe,3934,3934,0,1396,558400,587.1142877874447,-136.57631531153348,0.8845257327325382,0.7431020593362375
20,140,138,Sempervivum globiferum,1650,1650,0,634,253600,661.5274174544015,25.326929896403996,0.8876086487451684,0.7653752981865561
20,141,145,Trisetum alpestre,479,479,0,77,30800,294.58300407296076,-489.04126330059626,0.8911672431418663,0.7979556606000168
20,142,141,Festuca filiformis,5992,5992,0,1156,462400,-467.22900655862185,-136.38417454525717,0.8941672649984529,0.7788484911614201
20,143,146,Festuca glauca,332,332,0,186,74400,-415.0508858376556,-724.516083346478,0.899034321131486,0.8142845971835319
20,144,147,Festuca pallens,500,500,0,183,73200,228.50812346471236,-354.6445152607619,0.9014168945372297,0.8149475407611988
20,145,148,Campanula alpina,600,600,0,83,33200,492.11979045646177,-446.02000574477387,0.904413813368315,0.817526267200212
20,146,149,Allium senescens,260,260,0,83,33200,442.84611039314467,-435.4516783181372,0.908240363247536,0.8316866267895158
20,147,151,Ranunculus pyrenaeus,412,412,0,62,24800,-675.7782018736472,-979.0910841937588,0.9097893984679272,0.8373046378660798
20,148,139,Scabiosa ochroleuca,4800,4800,0,1639,655600,1012.9796227857677,-121.7024904665003,0.9114697316141457,0.7752426140791243
20,149,143,Galium saxatile,49240,49240,0,2226,890400,-514.6730295818396,308.9062813569415,0.9130412668940039,0.7856890252262103
20,150,150,Erysimum odoratum,488,488,0,283,113200,237.1490684303708,-403.4741670868418,0.914072072842696,0.8318188214074062
20,151,158,Achillea clusiana,174,174,0,18,7200,353.37437352335877,-469.6365690777069,0.9223509441211288,0.8591348534998442
20,152,154,Festuca airoides,524,524,0,74,29600,-317.297576731119,-826.2165527675062,0.9244068426439658,0.8518430399274659
20,153,160,Festuca varia,43,43,0,25,10000,372.44351232664724,-625.8192828383787,0.9246379371190349,0.8674921829911335
20,154,144,Salvia nemorosa,3984,3984,0,1634,653600,1394.2240818971366,-89.78168188928399,0.9249560850949788,0.7965111093331608
20,155,152,Potentilla incana,2066,2066,0,748,299200,912.9450061770666,-73.695474671405,0.931599474833379,0.8382280686917589
20,156,156,Linum suffruticosum,4380,4380,0,554,221600,-931.3789617361125,-1230.1450965539887,0.9367371307042359,0.8573545321601554
20,157,161,Festuca versicolor,88,88,0,26,10400,603.5252814901352,-340.47417075023947,0.9378789768483684,0.8711313498283164
20,158,155,Saxifraga cernua,2688,2688,0,425,170000,245.85676890380975,1590.5633013468482,0.9434369778975538,0.8573146357655322
20,159,153,Verbascum phoeniceum,2471,2471,0,1163,465200,1279.184828595733,-147.87450634692405,0.9444518871686922,0.8469284519882866
20,160,165,Festuca eskia,623,623,0,33,13200,-657.9674370646145,-1012.5139287361256,0.9457706473719902,0.8972691371549245
20,161,159,Ranunculus pygmaeus,2092,2092,0,418,167200,190.84899581896005,1520.9508553153275,0.945862474216914,0.8592101834944238
20,162,162,Pentanema ensifolium,861,861,0,293,117200,1064.9209795217287,-320.7278989853708,0.9460869917632045,0.8763356552381125
20,163,157,Saxifraga cespitosa,2401,2401,0,579,231600,124.72408925351378,1482.4608436471187,0.947676942578965,0.8583608319599321
20,164,163,Iris pumila,1791,1791,0,621,248400,1779.8847945793627,-191.37881886050505,0.9590614088231423,0.8855658920628415
20,165,164,Artemisia austriaca,1945,1945,0,838,335200,1897.8867954388352,96.85680105983243,0.9611522322915192,0.8870049513606664
20,166,166,Seseli osseum,206,206,0,79,31600,467.16747975967917,-375.9340159932572,0.9617342294902033,0.9174504200677063
20,167,167,Salvia nutans,1040,1040,0,415,166000,1788.6127150726875,-56.665463228667264,0.9721460365255182,0.9201668325930162
